id,name,latitude,longitude,rating,numberOfReviews,priceRange,rawRanking,website,cuisine,dishes,features,phone,rankingString,locationString
14990381.0,Tamu Beach & Fusion Restaurant,-3.325941,40.063877,4.5,80,"KESÂ 3,706 - KESÂ 8,894",3.703631401062012,http://www.tamurestaurant.com/,"Seafood, Mediterranean, Sushi, Asian, Italian, Fusion, Vegan Options",,"Reservations, Outdoor Seating, Seating, Serves Alcohol, Full Bar, Accepts Credit Cards, Free off-street parking",+254 703 707038,#11 of 60 places to eat in Watamu,"Watamu, Coast Province"
5049996.0,Pilipan Restaurant - Watamu,-3.370044,39.99472,4.0,216,,3.499329090118408,http://watamuluxury.com/item/pilipan,"Indian, Seafood, Vegetarian Friendly","Crab, Fish & Chips, Calamari, Chili, Curry, Tuna, Prawns, Sashimi, Fish","Reservations, Outdoor Seating, Seating, Parking Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Table Service",+254 736 724099,#16 of 60 places to eat in Watamu,"Watamu, Coast Province"
18454859.0,Ascot Restaurant,-3.355551,40.021942,4.5,19,"KESÂ 741 - KESÂ 5,188",3.298133373260498,http://www.facebook.com/ascotrestaurant,"Seafood, Italian, Pizza, Mediterranean",,"Takeout, Reservations, Outdoor Seating, Private Dining, Seating, Serves Alcohol, Wine and Beer, Digital Payments, Free Wifi",+254 702 003111,#26 of 60 places to eat in Watamu,"Watamu, Coast Province"
3350550.0,Papa Remo Beach,-3.346833,40.032497,4.5,670,,4.321554660797119,http://paparemobeach.com,"Italian, Bar, Pizza, Seafood, Mediterranean, European, International, Pub, Vegetarian Friendly, Vegan Options, Gluten Free Options","Ice Cream, Pasta, Lobster, Salad, Prawns, Seafood Platters, Pesto, Fish","Reservations, Outdoor Seating, Seating, Parking Available, Validated Parking, Wheelchair Accessible, Serves Alcohol, Full Bar, Free Wifi, Accepts Credit Cards, Table Service, Highchairs Available",+254 41 2009174,#4 of 60 places to eat in Watamu,"Watamu, Coast Province"
25179752.0,Sunrise Beach Restaurant,-3.350105,40.025917,5.0,15,,3.347000360488892,,"Italian, African, Seafood, European, Grill",,"Reservations, Outdoor Seating, Seating, Street Parking, Free off-street parking, Serves Alcohol, Full Bar, Wine and Beer, Cash Only, Free Wifi, Table Service, Waterfront, Beach, Dog Friendly",+254 706 185232,#23 of 60 places to eat in Watamu,"Watamu, Coast Province"
23728380.0,Seafront Swahili Dishes,-3.23247,40.12714,4.5,3,,3.0789380073547363,,"African, Barbecue",,,+254 793 717333,#26 of 59 places to eat in Malindi,"Malindi, Coast Province"
13357192.0,The Liars Club,-3.353992,40.019684,5.0,241,,4.78834867477417,https://www.facebook.com/Theliarsclubwatamu/,"Italian, African, Cafe, Seafood, Vegetarian Friendly, Gluten Free Options","Pasta, Lobster, Pesto","Reservations, Seating, Wheelchair Accessible, Serves Alcohol, Full Bar, Outdoor Seating, Wine and Beer, Accepts Credit Cards",+254 710 804262,#1 of 60 places to eat in Watamu,"Watamu, Coast Province"
4435914.0,Star Dust,-3.2094,40.11704,5.0,4,,3.083714008331299,,International,,,,#25 of 59 places to eat in Malindi,"Malindi, Coast Province"
21273392.0,Mbuyu Restaurant Watamu,-3.355427,40.01988,4.0,8,"KESÂ 74,118 - KESÂ 444,708",3.1051900386810303,,"Pizza, Seafood, International, Mediterranean",,"Outdoor Seating, Seating, Free off-street parking, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, Free Wifi, Accepts Credit Cards, Table Service",+254 796 904460,#38 of 60 places to eat in Watamu,"Watamu, Coast Province"
14883900.0,Kidogo Nyumbani Backpackers,-3.337906,40.01184,5.0,6,"KESÂ 148 - KESÂ 1,779",3.116071939468384,http://kidogonyumbani.com,"Indian, African, Seafood, Mediterranean, Grill",,"Reservations, Private Dining, Free off-street parking, Full Bar, Wine and Beer",+254 751 333772,#36 of 60 places to eat in Watamu,"Watamu, Coast Province"
1214055.0,Malindi Sea Fishing Club,-3.21885,40.12564,4.5,19,,3.14824652671814,,Seafood,,, 30550 ,#18 of 59 places to eat in Malindi,"Malindi, Coast Province"
1526517.0,Kilili Baharini,-3.24066,40.12629,4.0,18,,3.097715139389038,http://www.kililibaharini.com/,African,,"Seating, Wheelchair Accessible",00254 42 2120169 ,#24 of 59 places to eat in Malindi,"Malindi, Coast Province"
12952553.0,Mrembo Restaurant,-3.347208,40.03435,4.5,13,"KESÂ 74,118 - KESÂ 370,590",3.179062843322754,http://www.facebook.com/Mrembo-BEACH-121532748566800/,"Grill, Italian, African, Vegetarian Friendly",,"Wheelchair Accessible, Reservations",+254 718 845018,#33 of 60 places to eat in Watamu,"Watamu, Coast Province"
13424782.0,Coconut Beach Cafe',-3.36595,40.00189,4.0,11,,3.1123523712158203,,"Seafood, Italian, Mediterranean",,Reservations,+254 723 043132,#37 of 60 places to eat in Watamu,"Watamu, Coast Province"
1214050.0,Stars & Garters Lounge Bar,-3.210436,40.116974,3.5,36,,3.120112419128418,http://www.facebook.com/Stars-garters-lounge-bar-468913039904045,Pub,,"Seating, Wheelchair Accessible, Serves Alcohol", 31336 ,#21 of 59 places to eat in Malindi,"Malindi, Coast Province"
3636448.0,Putipu,-3.20607,40.11197,4.0,44,,3.194945812225342,,"Italian, Pizza, International, Mediterranean, European",,"Takeout, Reservations, Seating, Buffet, Wheelchair Accessible, Table Service",+39 081 1936 9628,#16 of 59 places to eat in Malindi,"Malindi, Coast Province"
7366435.0,The House by Zennah,-3.215463,40.120934,4.5,15,,3.1274571418762207,http://www.facebook.com/pages/Malindi-the-House/252486598293745,"Seafood, Italian",,"Reservations, Table Service",+254 716 514960,#20 of 59 places to eat in Malindi,"Malindi, Coast Province"
20305933.0,Tanne's Tavern,-3.374822,39.987614,4.5,11,"KESÂ 889 - KESÂ 3,706",3.196772575378418,https://tannes-tavern.business.site/,"Steakhouse, Bar, Pub, Wine Bar, Beer restaurants",Burger,"Seating, Delivery, Reservations, Outdoor Seating, Parking Available, Free off-street parking, Television, Serves Alcohol, Full Bar, Wine and Beer, Digital Payments, Accepts Credit Cards, Playgrounds, Dog Friendly, Family style, Sports bars",+254 111 776647,#30 of 60 places to eat in Watamu,"Watamu, Coast Province"
5960923.0,Porini,-3.2132,40.11773,4.0,21,,3.1814513206481934,http://www.porini-kenya.com/,"African, Vegetarian Friendly",,"Reservations, Takeout, Seating, Wheelchair Accessible",+254 733 728435,#1 of 1 places to eat in Kikambala,"Kikambala, Coast Province"
25194600.0,Zion Beach Bar,-3.3468,40.03309,4.5,3,,3.0931084156036377,,Seafood,,,+254 704 767038,#39 of 60 places to eat in Watamu,"Watamu, Coast Province"
14169430.0,Rock And Sea Panoramic Restaurant,-3.390924,39.964817,4.5,13,"KESÂ 2,965 - KESÂ 13,341",3.2129271030426025,http://www.rockandsearesort.com,"Italian, African, International, Sushi, Fusion",,Reservations,+254 799 670253,#29 of 60 places to eat in Watamu,"Watamu, Coast Province"
18843684.0,Blue Lagoon Beach,-3.36595,40.00189,5.0,3,"KESÂ 148 - KESÂ 4,447",3.0757172107696533,http://www.facebook.com/ettore.charo,"African, Bar, Grill, Pub",,"Outdoor Seating, Private Dining, Seating, Serves Alcohol, Full Bar, Wine and Beer, Table Service, Live Music, Waterfront, Beach, Dog Friendly",,#43 of 60 places to eat in Watamu,"Watamu, Coast Province"
18537432.0,Alawi Boutique Hotel Restaurant,-3.315517,40.085037,5.0,2,,3.066691637039185,https://www.facebook.com/Alawiboutiquehotel/,,,,+254 743 079620,#46 of 60 places to eat in Watamu,"Watamu, Coast Province"
13804016.0,Willy Beach,-3.35148,40.02413,4.5,51,"KESÂ 3,558 - KESÂ 5,336",3.461937665939331,http://willybeach.com,"African, Vegetarian Friendly",,"Reservations, Seating, Serves Alcohol, Table Service, Outdoor Seating, Parking Available, Full Bar",+254 705 959443,#18 of 60 places to eat in Watamu,"Watamu, Coast Province"
3441343.0,Jabreen,-3.22072,40.12643,4.0,54,,3.2855544090271,,African,,"Takeout, Seating",,#10 of 59 places to eat in Malindi,"Malindi, Coast Province"
10377064.0,Ripasso lounge and winebar,-3.251166,40.123894,4.5,6,"KESÂ 74,118 - KESÂ 444,708",3.0730791091918945,,"Italian, Pizza, Seafood",,"Takeout, Seating, Parking Available, Serves Alcohol, Free Wifi, Reservations",+254 722 796780,#1 of 1 places to eat in Malindi Marine National Park,"Malindi Marine National Park, Coast Province"
18850394.0,Kachawe Beach,-3.346861,40.035892,4.5,12,"KESÂ 74,118 - KESÂ 370,590",3.187354803085327,,"Italian, African",,,+254 725 070459,#31 of 60 places to eat in Watamu,"Watamu, Coast Province"
25089554.0,Casa Tex Mex Restaurant,-3.342546,40.027416,5.0,2,,3.0757153034210205,,Mexican,,,+254 794 889466,#44 of 60 places to eat in Watamu,"Watamu, Coast Province"
3201349.0,Barefoot Beach Camp,-3.215463,40.120934,4.5,33,,3.2891502380371094,https://www.facebook.com/barefootbeachcampkenya/,"Mediterranean, African, Seafood, Grill, Fusion, Vegetarian Friendly",,"Reservations, Seating",+254 722 421351,#9 of 59 places to eat in Malindi,"Malindi, Coast Province"
16853830.0,Merry Crab Cove ~ Apres-Safari Beach Hotel,-3.342546,40.027416,,0,"KESÂ 81,530 - KESÂ 144,530",,http://www.merrycrabcove.com,"Italian, American, Vietnamese, Middle Eastern",,,+254 792 295131,,"Watamu, Coast Province"
10336379.0,Tishi's Farm,-3.284274,40.025387,,0,,,http://www.tishisfarm.com,Vegan Options,,,+254 721 313609,,"Malindi, Coast Province"
6902820.0,Long Bar,-3.363805,40.004284,,0,,,http://www.medinapalms.com/the-long-bar-at-almandina/,Spanish,Tapas,,+254 718 152999,,"Watamu, Coast Province"
20258856.0,Bixio Restaurant,-3.324929,40.064117,,0,,,http://facebook.com/Bixio-restorante-105370384373287/,,,,+254 714 802974,,"Watamu, Coast Province"
25406860.0,Islands,-3.342546,40.027416,,0,,,,African,,"Outdoor Seating, Seating, Parking Available, Street Parking, Television, Serves Alcohol, Cash Only, Sports bars",+254 748 453974,,"Watamu, Coast Province"
25406836.0,Islands Beach Bar,-3.356318,40.016968,,0,,,,African,,"Outdoor Seating, Buffet, Parking Available, Street Parking, Television, Serves Alcohol, Cash Only",,,"Malindi, Coast Province"
19825132.0,Waka Waka Island,-3.342391,40.027416,5.0,1,,3.028566598892212,,African,,,,#50 of 60 places to eat in Watamu,"Watamu, Coast Province"
23925204.0,Edelweiss Bar & Restaurant,-3.342546,40.027416,,0,,,,"Italian, African",,,+254 729 901064,,"Watamu, Coast Province"
15147963.0,Blanco Restaurant,-3.23041,40.12671,5.0,1,,3.0281825065612797,https://www.facebook.com/Blanco-Restaurant-Malindi-659247770936271/,Italian,,,+254 725 550835,#32 of 59 places to eat in Malindi,"Malindi, Coast Province"
1214078.0,Bahari Cafe,-3.21885,40.12564,3.5,3,,3.003373384475708,,,,,,#37 of 59 places to eat in Malindi,"Malindi, Coast Province"
21308524.0,L'oro Di Lorenzo,-3.204472,40.1116,4.5,2,"KESÂ 1,482 - KESÂ 7,412",3.048726797103882,http://www.facebook.com/Loro-di-Lorenzo,"Italian, Pizza, Seafood, International, Japanese",,"Delivery, Reservations, Private Dining, Seating, Parking Available, Serves Alcohol, Free Wifi, Accepts Credit Cards, Table Service, Dog Friendly",+(254)759856899,#29 of 59 places to eat in Malindi,"Malindi, Coast Province"
7277808.0,Malindi Bella Vita,-3.23247,40.12714,3.5,8,,3.01186203956604,,"Italian, Pizza, Seafood",,Reservations,+254 710 389706,#35 of 59 places to eat in Malindi,"Malindi, Coast Province"
7995767.0,Turtle Bay,-3.36231,40.0027,3.5,24,,3.059709072113037,https://www.facebook.com/TurtleBayBeachClub?ref=hl,"African, Bar, Pub",,,,#47 of 60 places to eat in Watamu,"Watamu, Coast Province"
25079805.0,Akurwas Afro-asian Restaurant,-3.212382,40.11793,5.0,1,,3.041170597076416,http://akurwas.co.ke,"Chinese, African, Fast Food, Asian, Korean, Malaysian",,,+254 724 748577,#30 of 59 places to eat in Malindi,"Malindi, Coast Province"
17406458.0,Billionaire Grill & Bar,-3.256177,40.13179,3.5,9,,3.053412437438965,http://www.billionaireresort.com/beach-grill,"Italian, Pizza, Cafe, Seafood, International",,,+254 20 2180370,#27 of 59 places to eat in Malindi,"Malindi, Coast Province"
23804731.0,Dhome Bar & Restaurant,-3.21748,40.1191,,0,,,,African,,,+254 711 188828,,"Malindi, Coast Province"
23851665.0,Mamiy's Pizza Watamu,-3.345845,40.012985,5.0,5,"KESÂ 37,059 - KESÂ 148,236",3.1536083221435547,http://www.instagram.com/mamiyspizza/,"Italian, Pizza, Fast Food, Emilian, Northern-Italian",,"Delivery, Outdoor Seating, Seating, Parking Available, Television, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Wine and Beer, Digital Payments, Cash Only, Table Service, Live Music, Dog Friendly, Family style",+254 795 214014,#35 of 60 places to eat in Watamu,"Watamu, Coast Province"
17635828.0,Malaika Estro Beach Restaurant,-3.303486,40.10439,4.5,9,,3.1127071380615234,http://www.malaikabeachvillas.com,"Italian, Seafood, International",,"Reservations, Outdoor Seating, Parking Available, Free off-street parking, Serves Alcohol, Full Bar, Wine and Beer, Accepts Credit Cards, Table Service, Waterfront, Beach",+254 796 035766,#22 of 59 places to eat in Malindi,"Malindi, Coast Province"
2289662.0,Ascot Residence Hotel,-3.35557,40.021904,4.0,52,"KESÂ 74,118 - KESÂ 518,826",3.181807279586792,http://www.ascotresidencehotel.com/hotel.html,"Seafood, International, Italian, Pizza",,"Reservations, Seating, Highchairs Available, Serves Alcohol, Table Service",+254 721 267761,#32 of 60 places to eat in Watamu,"Watamu, Coast Province"
11952640.0,Olimpia Club,-3.2527,40.12911,4.0,38,,3.282794713973999,https://www.facebook.com/olimpiaclubmalindi/,"Italian, Pizza, Seafood, European, Vegetarian Friendly",Oyster,"Reservations, Seating, Wheelchair Accessible, Serves Alcohol",,#11 of 59 places to eat in Malindi,"Malindi, Coast Province"
26583243.0,Edel Weiss Beach Bar & Restaurant,-3.342546,40.027416,,0,,,http://www.edelweissbeachbar.com,"Italian, African, Pizza, Seafood",,"Delivery, Takeout, Reservations, Buffet, Seating, Parking Available, Television, Full Bar, Wine and Beer, Digital Payments, Cash Only, Free Wifi",+254 717 584545,,"Watamu, Coast Province"
26651212.0,ONDA Beach Bar & Grill,-3.238845,40.12489,,0,,,,"Bar, Seafood, Barbecue, Pub",,"Outdoor Seating, Parking Available, Accepts American Express, Accepts Mastercard, Accepts Visa, Free Wifi",+254 720 607075,,"Malindi, Coast Province"
18841318.0,Triple B,-3.209568,40.117485,4.0,1,,3.014612436294556,http://web.facebook.com/triplebmld/,,,,+254 757 296704,#33 of 59 places to eat in Malindi,"Malindi, Coast Province"
25226454.0,Kokomo Beach Bar & Restaurant,-3.357782,40.01844,4.0,5,,3.0856308937072754,http://kokomobeachbarandrestaurant.com,"Lebanese, Mediterranean",,,+254 759 954462,#41 of 60 places to eat in Watamu,"Watamu, Coast Province"
1214083.0,Jardin Lorna Restaurant,-3.21871,40.10995,2.0,1,,2.921469688415528,,,,, 30658 ,#40 of 59 places to eat in Malindi,"Malindi, Coast Province"
5986143.0,Hosteria Romana Watamu,-3.348823,40.020866,4.5,264,"KESÂ 74,118 - KESÂ 444,708",3.8746607303619385,http://www.facebook.com/HosteriaRomanaWatamu/,"Italian, Pizza, Mediterranean, Romana, Bar, Vegetarian Friendly, Gluten Free Options, Vegan Options","Pasta, Tiramisu, Pesto, Fish","Delivery, Takeout, Reservations, Outdoor Seating, Seating, Wheelchair Accessible, Serves Alcohol, Free Wifi, Parking Available, Free off-street parking, Highchairs Available, Wine and Beer, Accepts Mastercard, Accepts Visa, Digital Payments, Accepts Credit Cards, Dog Friendly, Family style",0711867275,#8 of 60 places to eat in Watamu,"Watamu, Coast Province"
16801812.0,Edelweiss Restaurant Watamu,-3.36595,40.00189,5.0,2,,3.067833423614502,http://www.facebook.com/edelweisswatamu,"Italian, African",,,+254 703 707380,#45 of 60 places to eat in Watamu,"Watamu, Coast Province"
24843059.0,Jahazi African Dishes,-3.211952,40.117638,5.0,1,,3.0395848751068115,,"African, Fast Food, Barbecue, Asian, Grill",,,+254 104 361170,#31 of 59 places to eat in Malindi,"Malindi, Coast Province"
25231851.0,Zion Papa Remo Beach Bar,-3.347309,40.032757,,0,,,,"African, Barbecue, Beer restaurants",,,+254 743 657540,,"Watamu, Coast Province"
15843188.0,Maua Beach Club Restaurant & Pizzeria,-3.348783,40.028114,5.0,13,"KESÂ 741 - KESÂ 3,706",3.234194040298462,https://www.facebook.com/mauabeach/,"Pizza, Seafood, Sushi, European, Italian",,"Seating, Takeout, Reservations, Outdoor Seating, Parking Available, Street Parking, Free off-street parking, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, Digital Payments, Free Wifi, Accepts Credit Cards, Table Service",+254 716 859925,#28 of 60 places to eat in Watamu,"Watamu, Coast Province"
1214045.0,Baobab Restaurant,-3.221818,40.12649,3.5,110,,3.2041544914245605,http://www.facebook.com/The-Comet-Inn-Madley-332776763426021,African,Fish,"Outdoor Seating, Seating, Serves Alcohol, Reservations, Table Service",31699 ,#14 of 59 places to eat in Malindi,"Malindi, Coast Province"
21332475.0,Chillout Cafe Watamu,-3.36902,39.97964,4.5,2,,3.049161195755005,http://web.facebook.com/Chillout-Cafe-Watamu-110575404122616,"Italian, Mexican, Indian, Fast Food, International",,,+254 799 883190,#48 of 60 places to eat in Watamu,"Watamu, Coast Province"
25167450.0,Columbus Cafe Restaurant,0.284031,34.752106,5.0,16,"KESÂ 297 - KESÂ 2,967",3.366680384,http://www.columbuscafe.co.ke,"African, Cafe, Fast Food, International, Healthy",,"Delivery, Takeout, Reservations, Private Dining, Seating, Free off-street parking, Television, Highchairs Available, Free Wifi, Accepts Credit Cards, Table Service, Family style, Non-smoking restaurants",+254 792 888444,#1 of 6 places to eat in Kakamega,"Kakamega, Western Province"
23514765.0,Phoenix Juice Bar And Restaurant,0.28262,34.75066,,0,,,,"African, Bar, Pub, Australian, Arabic, Beer restaurants",,,,,"Kakamega, Western Province"
12828552.0,Delicato Fish Palace,0.281407,34.745937,5.0,1,"KESÂ 14,837 - KESÂ 445,104",3.022954464,http://www.facebook.com/delicatoe/,"Italian, African, Healthy",,,+254 726 381470,#3 of 6 places to eat in Kakamega,"Kakamega, Western Province"
7129102.0,Belcibo,,,2.0,2,,2.896337986,,"Italian, French, American, African",,,+254 727 117416,#5 of 6 places to eat in Kakamega,"Kakamega, Western Province"
21293974.0,Vovo Cafe,0.289216,34.757847,3.5,3,"KESÂ 29,674 - KESÂ 296,736",3.036678553,,"African, Cafe, Fast Food, Barbecue, Contemporary",,,+254 741 933989,#2 of 6 places to eat in Kakamega,"Kakamega, Western Province"
16966687.0,Wanda Gardens,0.282731,34.75186,4.0,1,,3.013846397,http://www.facebook.com/wondergardenskakamega/,,,,+254 751 491089,#4 of 6 places to eat in Kakamega,"Kakamega, Western Province"
,Aubergine Restaurant,-0.368504,35.287052,4.5,23,,3.349602461,https://www.facebook.com/Auberginekericho/,"Chinese, Indian, African, International, Chilean, South American",,"Reservations, Seating, Takeout",+254 733 985318,#1 of 5 places to eat in Kericho,"Kericho, Rift Valley Province"
